"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_0",0.621038757706423,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","forces, armed, armed forces, honor, service, space, force, veterans, military, commander"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_1",0.520127509763713,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_2",0.533166247429536,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","china, deal, think, korea, lot, president, north korea, going, mr, north"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_3",0.453203107028422,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","justice, court, judge, president, supreme court, think, supreme, well, democrats, look"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_4",0.400368613228764,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","applause, thank, women, laughter, thank much, god, much, great, life, drug"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_5",0.311059500395446,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","fema, storm, hurricane, governor, president, well, going, inaudible, think, florida"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_6",0.476592512867405,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","senator, representative, mr, border, bill, flavors, think, president, going, want"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_7",0.388945838874446,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","think, wall, lot, going, look, china, like, see, president, people"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_8",0.5826674118591,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","enforcement, law enforcement, police, law, officers, border, men women, sheriff, crime, men"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_9",0.588177292240264,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","faith, religious, god, prayer, church, freedom, every, people, said, world"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_10",0.377230782776735,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","business, businesses, small, tax, jobs, manufacturing, mr, american, small businesses, america"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_11",0.43296584609556,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","indiana, applause, tax, west virginia, virginia, west, kentucky, state, america, trump"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_12",0.222780086216065,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","venezuela, hispanic, hemisphere, maduro, venezuelan, freedom, people venezuela, regime, nations, venezuelan people"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_13",0.469491296897273,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","go ahead, ahead, think, president, going, well, mr president, go, democrats, president well"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_14",0.59986803769356,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","applause, laughter, audience, said, right, years, never, know, say, going"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_15",0.654981467174927,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","space, nasa, moon, astronauts, national space, space council, exploration, council, american leadership, mars"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_16",0.59725473205101,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","florida, governor, georgia, south carolina, desantis, governor desantis, south, state, miller, carolina"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_17",0.334832947414683,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","much, panama, thank, many, want, people, thank much, world, baghdadi, mr"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_18",0.322975362221655,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","governor elect, thank, elect, luis, applause, school, cuban, governor, catalent, vice president"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_19",0.4714332569329,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","governor, texas, governor abbott, governor reynolds, reynolds, abbott, governor polis, polis, governor burgum, burgum"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_20",0.552934161902099,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","border, wall, patrol, mexico, agent, want, asylum, people, crisis, chavez"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_21",0.551205925003752,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","wisconsin, minnesota, applause, north dakota, american, kenosha, dakota, jobs, america, school"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_22",0.621780103346473,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","coach, team, game, laughter, season, football, fans, mr, champions, guys"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_23",0.465482456108756,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","pennsylvania, tax, applause, company, jobs, american, people pennsylvania, manufacturing, keystone state, america"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_24",0.51910287239618,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","jack, tiger, water, army, ryun, applause, jack kemp, elvis, kemp, thank"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_25",0.471072600474728,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","nato, alliance, allies, united, united states, europe, states, australia, defense, european"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_26",0.318849908887639,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","iowa, reynolds, ethanol, blum, applause, nebraska, trade, farmers, people iowa, governor reynolds"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_27",0.440305451773778,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","michigan, jobs, people michigan, american, applause, manufacturing, steel, america, workers, state michigan"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_28",0.505579644204486,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","israel, jewish, state israel, jewish people, peace, jerusalem, israel applause, stand israel, israeli, anti"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_29",0.548812643719633,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","drug, insulin, drugs, prices, price, patients, medicare, seniors, guns, mental"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_30",0.416546947966409,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","farmers, agriculture, american farmers, trade, beef, farm, usmca, farmer, china, farming"
"modi_speeches.rds_topic_0","trump_speeches.rds_topic_31",0.549992999446192,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","ohio, jobs, applause, people ohio, buckeye, tax, buckeye state, portman, american, sheely"
"modi_speeches.rds_topic_1","trump_speeches.rds_topic_0",0.937708071792976,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","forces, armed, armed forces, honor, service, space, force, veterans, military, commander"
"modi_speeches.rds_topic_1","trump_speeches.rds_topic_1",0.527289872669088,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going"
"modi_speeches.rds_topic_1","trump_speeches.rds_topic_2",0.496673978110729,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","china, deal, think, korea, lot, president, north korea, going, mr, north"
"modi_speeches.rds_topic_1","trump_speeches.rds_topic_3",0.458632544542318,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","justice, court, judge, president, supreme court, think, supreme, well, democrats, look"
"modi_speeches.rds_topic_1","trump_speeches.rds_topic_4",0.38236612534857,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","applause, thank, women, laughter, thank much, god, much, great, life, drug"
