"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_0",0.527628302461138,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_1",0.866868764827099,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_2",0.279958881522476,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","corona, vaccination, vaccines, vaccine, pandemic, lockdown, vaccinated, testing, oxygen, coronavirus"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_3",0.625719939271455,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","नह, हम, एक, सकत, उसक, बह, आप, कह, बड, यह"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_4",0.46378289274781,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","speaker, mr speaker, mr, ble, hon ble, hon, ble mr, speaker sir, chairman, house"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_5",0.869692830422931,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","सरद, dear, countrymen, रत, रह, सरद हब, आज, रण, एकत, एक"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_6",0.452077358009407,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","diwali, festival, festivals, countrymen, dear, dear countrymen, one, people, deepawali, farmers"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_7",0.764083963566774,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","ai, india, technology, world, growth, million, consumer, global, conference, industry"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_8",0.524405691399627,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","gujarat, water, jamnagar, sisters, today, dairy, bharat, villages, brothers, used"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_9",0.348581921375504,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","tamil, tamil nadu, nadu, telangana, chennai, kerala, malaysia, kochi, projects, vanakkam"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_10",0.494201399657082,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","kashi, ji, somnath, manipur, tripura, space, scheme, city, also, banaras"
"bolsonaro_speeches.rds_topic_0","modi_speeches.rds_topic_11",0.367778022495785,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","farmers, farmer, food, farming, फसल, हम, सरक, उसक, एग, cooperative"
