"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_0",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_1",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_2",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","corona, vaccination, vaccines, vaccine, pandemic, lockdown, vaccinated, testing, oxygen, coronavirus"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_3",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","नह, हम, एक, सकत, उसक, बह, आप, कह, बड, यह"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_4",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","speaker, mr speaker, mr, ble, hon ble, hon, ble mr, speaker sir, chairman, house"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_5",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","सरद, dear, countrymen, रत, रह, सरद हब, आज, रण, एकत, एक"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_6",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","diwali, festival, festivals, countrymen, dear, dear countrymen, one, people, deepawali, farmers"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_7",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","ai, india, technology, world, growth, million, consumer, global, conference, industry"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_8",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","gujarat, water, jamnagar, sisters, today, dairy, bharat, villages, brothers, used"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_9",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","tamil, tamil nadu, nadu, telangana, chennai, kerala, malaysia, kochi, projects, vanakkam"
"orban_speeches.rds_topic_0","modi_speeches.rds_topic_10",0,"polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk","kashi, ji, somnath, manipur, tripura, space, scheme, city, also, banaras"
