"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_0",0.255125784120546,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","forces, armed, armed forces, honor, service, space, force, veterans, military, commander"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_1",0.483348375926998,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_2",0.282542107706267,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","china, deal, think, korea, lot, president, north korea, going, mr, north"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_3",0.451413095013861,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","justice, court, judge, president, supreme court, think, supreme, well, democrats, look"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_4",0.300076504604687,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","applause, thank, women, laughter, thank much, god, much, great, life, drug"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_5",0.397559565569031,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","fema, storm, hurricane, governor, president, well, going, inaudible, think, florida"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_6",0.4458093043741,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","senator, representative, mr, border, bill, flavors, think, president, going, want"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_7",0.297045179437346,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","think, wall, lot, going, look, china, like, see, president, people"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_8",0.304963999514605,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","enforcement, law enforcement, police, law, officers, border, men women, sheriff, crime, men"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_9",0.458420296166041,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","faith, religious, god, prayer, church, freedom, every, people, said, world"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_10",0.398473737081654,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","business, businesses, small, tax, jobs, manufacturing, mr, american, small businesses, america"
"bolsonaro_speeches.rds_topic_0","trump_speeches.rds_topic_11",0.315991209966189,"vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia","indiana, applause, tax, west virginia, virginia, west, kentucky, state, america, trump"
