"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_0",0.523331886214131,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_1",0.377627898453306,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","collega, deputati, italia, tema, applausi deputati, fratelli italia, applausi, fratelli, europea, dire"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_2",0.69975413672362,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","europeo, unione, europea, consiglio europeo, consiglio, europa, ue, unione europea, italia, ucraina"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_3",0.488754213748173,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","lombardia, giapponese, domanda, regione, balcani, g7, sgarbi, agricoltori, presidente meloni, meloni"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_4",0.579706931528538,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","pace, ucraina, deputati, libertà, deputati gruppo, gruppo, italia, fratelli, tema, fratelli italia"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_5",0.371505009625174,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","meloni, presidente meloni, cosa, quindi, presidente, fatto, fare, penso, anno, tema"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_6",0.916964812979558,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","cooperazione, albania, primo ministro, rama, presidente saied, ministro, centri, saied, tunisia, primo"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_7",0.323075242383963,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","energia, energetica, climatici, entro 2030, adattamento, entro, 2030, cambiamenti climatici, cari colleghi, clima"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_8",0.331081578612521,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","ucraina, zelensky, presidente zelensky, pace, ricostruzione, sostegno, comuni, futuro, sindaci, ucraino"
"trump_speeches.rds_topic_0","meloni_speeches.rds_topic_9",0.479239656414108,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","domanda, presidente meloni, meloni, inaudibile, dibattito, inaudibile presidente, presidente, ieri, domanda presidente, passi"
