"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_0",0.449977068976755,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_1",0.607062734745184,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_2",0.271076520149329,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","corona, vaccination, vaccines, vaccine, pandemic, lockdown, vaccinated, testing, oxygen, coronavirus"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_3",0.464554789834683,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","नह, हम, एक, सकत, उसक, बह, आप, कह, बड, यह"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_4",0.510557367762474,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","speaker, mr speaker, mr, ble, hon ble, hon, ble mr, speaker sir, chairman, house"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_5",0.579851699676627,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","सरद, dear, countrymen, रत, रह, सरद हब, आज, रण, एकत, एक"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_6",0.54115982685889,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","diwali, festival, festivals, countrymen, dear, dear countrymen, one, people, deepawali, farmers"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_7",0.60666424553944,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","ai, india, technology, world, growth, million, consumer, global, conference, industry"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_8",0.605790303139969,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","gujarat, water, jamnagar, sisters, today, dairy, bharat, villages, brothers, used"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_9",0.579785279258483,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","tamil, tamil nadu, nadu, telangana, chennai, kerala, malaysia, kochi, projects, vanakkam"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_10",0.648666413724978,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","kashi, ji, somnath, manipur, tripura, space, scheme, city, also, banaras"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_11",0.316075063541073,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","farmers, farmer, food, farming, फसल, हम, सरक, उसक, एग, cooperative"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_12",0.483336294107246,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","budget, webinar, sector, private, infrastructure, year budget, tax, private sector, financial, government"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_13",0.479049445601283,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","start, start ups, ups, hackathon, digital, toys, exports, digital india, participant, skill"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_14",0.562491717366198,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","education, education policy, teacher, students, national education, teachers, student, policy, prime minister, prime"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_15",0.497355261238104,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","asean, singapore, india asean, asean india, partnership, excellencies, region, asia, pacific, summit"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_16",0.498443693336794,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","एक, हम, यह, वन, सम, आज, अर चल, रह, गर, नह"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_17",0.570880416976115,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","energy, solar, climate, green, hydrogen, ऊर, carbon, gas, green hydrogen, global"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_18",0.490156767960728,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","science, scientists, science technology, research, scientific, csir, biotech, technology, innovation, drdo"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_19",0.457134197677388,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","swami, maharaj, saints, buddha, pramukh, pramukh swami, lord, gurukul, swaminarayan, lord buddha"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_20",0.588327066825787,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","karnataka, kashi, himachal, surat, brothers, sisters, brothers sisters, projects, bhavnagar, double engine"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_21",0.41656455127624,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","आपक, आप, एक, बच, रह, बह, यह, कल, बन, नह"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_22",0.381942840875947,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","brics, brics business, business council, brics countries, president, business, development bank, putin, excellencies, ndb"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_23",0.388831518008556,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","cdri, disaster, resilient, resilience, disasters, infrastructure, thanthi, 2021, madhya pradesh, madhya"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_24",0.459647046609321,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","sco, russia, putin, president putin, तथ, far east, kyrgyz, vladivostok, india russia, cooperation"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_25",0.663529312318467,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","assam, marathi, buddha, tb, सगढ, छत सगढ, north east, north, east, shri"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_26",0.338070779121365,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","ncc, cadets, defence, cadet, forces, ncc cadets, young, parade, mataram, vande mataram"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_27",0.571018680701771,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","justice, court, judiciary, courts, judicial, supreme court, legal, supreme, constitution, bar"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_28",0.633097894915733,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","vande bharat, trains, vande, metro, लव, train, railway, delhi, rail, railways"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_29",0.709534670355263,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","sports, chess, players, medal, chess participant, game, medals, olympiad, games, chess olympiad"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_30",0.679702664948668,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","chhattisgarh, maharashtra, pipeline, projects, odisha, government, development, rbi, raipur, reserve bank"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_31",0.487916153979496,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","bhutan, ठम, जनकप, रत, shri modi, हम, नम ओल, india bhutan, tshering, ओल"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_32",0.62268444404226,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","appointment letters, appointment, employment, rozgar, letters, employment opportunities, recruitment, job, rozgar mela, opportunities"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_33",0.526818832722341,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","kashmir, jammu, jammu kashmir, uttarakhand, rajasthan, government, andhra, pradesh, raja mahendra, bjp"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_34",0.662194654294336,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","global south, south, global, voice global, voice, south summit, countries global, excellencies, developing countries, countries"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_35",0.610126840438302,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","women, sarpanch, content, north eastern, बन, पटन, आप, सशक, village, मह सव"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_36",0.47734566210904,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","yoga, yoga day, day yoga, international day, yogiji, day, वस, world, तर वस, yoga yoga"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_37",0.59175001405198,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","madhya pradesh, madhya, jai, bundelkhand, pradesh, jammu, devnarayan, ki jai, mata ki, bhagwan devnarayan"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_38",0.484262859776231,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","germany, india germany, german, chancellor, chancellor scholz, scholz, hannover, merkel, partnership, igc"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_39",0.557402173734681,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","israel, netanyahu, minister netanyahu, palestine, israeli, इजर इल, icreate, इजर, india israel, innovation"
"meloni_speeches.rds_topic_0","modi_speeches.rds_topic_40",0.684712574591138,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","assam, north east, north, people assam, east, lachit, lachit borphukan, borphukan, brahmaputra, northeast"
