"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_0",0.578113394462706,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_1",0.49898734307077,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","collega, deputati, italia, tema, applausi deputati, fratelli italia, applausi, fratelli, europea, dire"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_2",0.451300283161674,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","europeo, unione, europea, consiglio europeo, consiglio, europa, ue, unione europea, italia, ucraina"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_3",0.48791380762698,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","lombardia, giapponese, domanda, regione, balcani, g7, sgarbi, agricoltori, presidente meloni, meloni"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_4",0.514564387282561,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","pace, ucraina, deputati, libertà, deputati gruppo, gruppo, italia, fratelli, tema, fratelli italia"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_5",0.511084345481233,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","meloni, presidente meloni, cosa, quindi, presidente, fatto, fare, penso, anno, tema"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_6",0.623470799338001,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","cooperazione, albania, primo ministro, rama, presidente saied, ministro, centri, saied, tunisia, primo"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_7",0.641077182761433,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","energia, energetica, climatici, entro 2030, adattamento, entro, 2030, cambiamenti climatici, cari colleghi, clima"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_8",0.648337874948414,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","ucraina, zelensky, presidente zelensky, pace, ricostruzione, sostegno, comuni, futuro, sindaci, ucraino"
"modi_speeches.rds_topic_0","meloni_speeches.rds_topic_9",0.483235862726126,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","domanda, presidente meloni, meloni, inaudibile, dibattito, inaudibile presidente, presidente, ieri, domanda presidente, passi"
