"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_0",0.57295888212729,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","dinero, entonces, ustedes, si, inflación, decir, demanda, precios, problema, va"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_1",0.623103837997261,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","sector, si, país, argentina, decir, ser, ustedes, campo, vamos, hacer"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_2",0.60159844456701,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","si, decir, año, mercado, hacer, entonces, dólares, realidad, ustedes, argentina"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_3",0.595030558169574,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","fuerzas, fuerzas armadas, armadas, delito, seguridad, argentina, italia, ustedes, presidente, gracias"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_4",0.635109196840732,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","entonces, libertad, además, si, ideas, argentina, decir, solo, hacer, mundo"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_5",0.574047889499649,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","libertad, digamos, si, digo, argentina, decir, problema, entonces, ustedes, ser"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_6",0.518606131510218,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","israel, holocausto, terrorismo, pueblo, judío, pueblo judío, museo, silencio, secuestrados, atentado"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_7",0.578680181401273,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","argentinos, país, política, ciento, nación, años, libertad, ley, argentina, naciones"
"trump_speeches.rds_topic_0","milei_speeches.rds_topic_8",0.556985439904892,"forces, armed, armed forces, honor, service, space, force, veterans, military, commander","mundo, ideas, occidente, si, wokismo, libertad, cpac, política, instituciones, solo"
"trump_speeches.rds_topic_1","milei_speeches.rds_topic_0",0.702258161147046,"dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going","dinero, entonces, ustedes, si, inflación, decir, demanda, precios, problema, va"
"trump_speeches.rds_topic_1","milei_speeches.rds_topic_1",0.75318339776137,"dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going","sector, si, país, argentina, decir, ser, ustedes, campo, vamos, hacer"
"trump_speeches.rds_topic_1","milei_speeches.rds_topic_2",0.746523616088146,"dr, testing, coronavirus, vaccine, think, tests, virus, test, birx, going","si, decir, año, mercado, hacer, entonces, dólares, realidad, ustedes, argentina"
